Origen de Publicación;Autor;Autor y Afiliación;Título Publicación;Revista;Año Publicación;ISBN;CODIGO WOS;NOTAS;TIPO DE DOCUMENTO;DOI;AFD;INSTITUCIÓN
Journal Article;;"[Paz Saldias, Maria; Fernandez, Christian; Morgan, Alejandra; Diaz, Catalina; Morales, Diego; Gomez, Alvaro; Silva, Alonso; Briceno, Fernanda; Cerda, Oscar; Caceres, Monica] Univ Chile, Inst Biomed Sci, Program Mol & Cell Biol, Fac Med, Santiago, Chile. [Jana, Fabian] Univ Aysen, Coyhaique, Chile. [Oyarzun, Alejandro] Univ Finis Terrae, Fac Dent, Santiago, Chile. [Maldonado, Felipe] Univ Chile, Hosp Clin, Dept Anesthesia, Fac Med, Santiago, Chile. [Cerda, Oscar; Caceres, Monica] Millennium Nucleus Ion Channels Associated Dis Mi, Santiago, Chile. [Smith, Patricio C.] Pontificia Univ Catolica Chile, Sch Dent, Fac Med, Santiago, Chile.
Caceres, M (reprint author), Univ Chile, Inst Biomed Sci, Program Mol & Cell Biol, Fac Med, Santiago, Chile.; Caceres, M (reprint author), Millennium Nucleus Ion Channels Associated Dis Mi, Santiago, Chile.
monicacaceres@med.uchile.cl";Aged blood factors decrease cellular responses associated with delayed gingival wound repair;Plos One;2017;1932-6203;WOS:000410449500016;"ISI Document Delivery No.: FG6AR
Times Cited: 0
Cited Reference Count: 33
Paz Saldias, Maria Fernandez, Christian Morgan, Alejandra Diaz, Catalina Morales, Diego Jana, Fabian Gomez, Alvaro Silva, Alonso Briceno, Fernanda Oyarzun, Alejandro Maldonado, Felipe Cerda, Oscar Smith, Patricio C. Caceres, Monica
National Fund for Science and Technology (Fondecyt) Grant [11140064]; Universidad de Chile [UINICIA 44051]; Fondecyt Grant [1160518]
This work was supported by National Fund for Science and Technology (Fondecyt) Grant 11140064 (MC), UINICIA 44051 Grant from Universidad de Chile (MC) and Fondecyt Grant 1160518 (OC).; The present study was funded by a grant from the National Fund for Science and Technology (Fondecyt) Grant 11140064 (MC), Grant from Universidad de Chile UINICIA 44051 (MC) and Fondecyt Grant 1160518 (OC). The authors have stated explicitly that there are no conflicts of interest in connection with this article.
Public library science
San francisco";Article;"e0184189
10.1371/journal.pone.0184189";2017;UAYSEN
Journal Article;Torrres, B. Z.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;Lucero, Y.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;Lagomarcino, A. J.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;Orellana-Manzano, A.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;George, S.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;Torres, J. P.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;O'Ryan, M.;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
Journal Article;;"[Zabala Torrres, Beatriz; Lagomarcino, Anne J.; George, Sergio; O'Ryan, Miguel] Univ Chile, Inst Biomed Sci, Microbiol & Mycol Program, Fac Med, Santiago, Chile. [Zabala Torrres, Beatriz] Univ Aysen, Campus Rio Simpson, Coyhaique, Chile. [Lucero, Yalda; Torres, Juan P.] Univ Chile, Hosp Luis Calvo Mackenna, Dept Pediat, Fac Med, Santiago, Chile. [Orellana-Manzano, Andrea] Escuela Super Politecn Litoral, ESPOL, FCV, Campus Gustavo Galindo Km 30-5 Via Perimetral, Guayaquil, Ecuador.
O'Ryan, M (reprint author), Univ Chile, Millennium Inst Immunol & Immunotherapy, Fac Med, Santiago, Chile.
moryan@med.uchile.cl";Review: Prevalence and dynamics of Helicobacter pylori infection during childhood;Helicobacter;2017;1083-4389;WOS:000417376600011;"ISI Document Delivery No.: FP1MF
Times Cited: 0
Cited Reference Count: 163
Zabala Torrres, Beatriz Lucero, Yalda Lagomarcino, Anne J. Orellana-Manzano, Andrea George, Sergio Torres, Juan P. O'Ryan, Miguel
Postdoctoral FONDECYT [3120139]; FONDECYT [1100514, 1130561]
Postdoctoral FONDECYT, Grant/Award Number: 3120139 (BZT); FONDECYT, Regular Grants Number: 1100514 and 1130561 (MO)
Wiley
Hoboken";Review;"e12399
10.1111/hel.12399";2017;UAYSEN
